Word,Value,Char Count
bearer,49,6
bearers,68,7
bearing,56,7
bearings,75,8
bears,45,5
beast,47,5
beastie,61,7
beasts,66,6
beat,28,4
beaten,47,6
beater,51,6
beating,58,7
beatings,77,8
beatnik,62,7
beats,47,5
beau,29,4
beaucoup,84,8
beauties,82,8
beautiful,97,9
beautifully,134,11
beauty,74,6
beaver,53,6
beavers,72,7
became,29,6
because,56,7
beck,21,4
beckons,69,7
becks,40,5
become,43,6
becomes,62,7
becoming,68,8
bed,11,3
bedbug,41,6
bedbugs,60,7
bedlam,37,6
bedpan,42,6
bedpans,61,7
bedridden,65,9
bedrock,58,7
bedroom,72,7
bedrooms,91,8
beds,30,4
bedside,48,7
bedspread,74,9
bedtime,58,7
bee,12,3
beech,23,5
beef,18,4
beefcake,38,8
beefed,27,6
beefs,37,5
beefy,43,5
been,26,4
beep,28,4
beeped,37,6
beeper,51,6
beepers,70,7
beeps,47,5
beer,30,4
beers,49,5
beery,55,5
bees,31,4
beeswax,79,7
beetle,49,6
beetles,68,7
beets,51,5
befall,38,6
befitting,92,9
before,51,6
beforehand,78,10
beg,14,3
began,29,5
begat,35,5
begets,58,6
beggar,40,6
beggars,59,7
begged,30,6
begging,51,7
begin,37,5
beginner,74,8
beginning,81,9
beginnings,100,10
begins,56,6
begrudge,69,8
begs,33,4
begun,49,5
behalf,34,6
behave,43,6
behaved,47,7
behaving,68,8
behavior,80,8
behavioral,93,10
behaviour,101,9
beheading,55,9
behind,42,6
behold,46,6
behooves,91,8
beige,28,5
being,37,5
beings,56,6
bel,19,3
belabor,55,7
belated,49,7
beleaguered,85,11
belie,33,5
belief,39,6
beliefs,58,7
believable,75,10
believe,60,7
believed,64,8
believer,78,8
believers,97,9
believes,79,8
believing,85,9
belittle,85,8
belive,55,6
bell,31,4
bellboy,73,7
belle,36,5
bellhops,89,8
bellies,64,7
belligerent,109,11
bellman,59,7
bells,50,5
belly,56,5
bellyaching,98,11
bellybutton,148,11
belong,55,6
belonged,64,8
belonging,85,9
belongings,104,10
belongs,74,7
beloved,65,7
below,57,5
belt,39,4
belted,48,6
belts,58,5
belvedere,78,9
ben,21,3
bench,32,5
benched,41,7
benches,56,7
benching,62,8
bend,25,4
bended,34,6
bender,48,6
bending,55,7
bends,44,5
bendy,50,5
bene,26,4
beneath,55,7
benedict,62,8
benefactor,89,10
benefactors,108,11
beneficial,66,10
benefit,61,7
benefited,70,9
benefits,80,8
benes,45,5
benevolence,102,11
benevolent,114,10
benign,51,6
benjamin,68,8
benjamins,87,9
bennet,60,6
benny,60,5
bent,41,4
benthic,61,7
bequest,89,7
berate,51,6
berating,76,8
bereavement,110,11
bereft,56,6
beret,50,5
berg,32,4
berlin,60,6
berries,76,7
berry,68,5
berserk,78,7
berserker,101,9
bertha,54,6
beryllium,117,9
beseech,47,7
beside,44,6
besides,63,7
besieged,56,8
besmirch,77,8
best,46,4
bested,55,6
bestow,84,6
bestowed,93,8
bestseller,117,10
bet,27,3
beta,28,4
beth,35,4
bethesda,64,8
betray,71,6
betrayal,84,8
betrayals,103,9
betrayed,80,8
betrayer,94,8
betraying,101,9
betrays,90,7
bets,46,4
better,70,6
betting,77,7
between,74,7
beverage,65,8
beware,54,6
bewitched,79,9
bey,32,3
beyond,65,6
bi,11,2
bialy,49,5
bias,31,4
biased,40,6
bib,13,3
bible,30,5
bibles,49,6
biblical,50,8
bibliography,124,12
bicentennial,108,12
bicker,48,6
bickering,78,9
bicuspids,102,9
bicycle,59,7
bicycles,78,8
bid,15,3
bidder,42,6
bidding,49,7
bide,20,4
biding,45,6
bids,34,4
biff,23,4
big,18,3
bigamist,80,8
bigamy,57,6
bigfoot,74,7
bigger,48,6
biggest,69,7
biggie,39,6
bighorn,73,7
bigmouth,95,8
bigness,75,7
bigot,53,5
bigotry,96,7
bijou,57,5
bike,27,4
biker,45,5
bikers,64,6
bikes,46,5
biking,52,6
bikini,54,6
bikinis,73,7
bilateral,80,9
bilge,35,5
bilingual,87,9
bill,35,4
billboard,75,9
billboards,94,10
billiard,67,8
billie,49,6
billing,65,7
billion,73,7
billionaire,106,11
billionaires,125,12
billions,92,8
bills,54,5
billy,60,5
bimbo,41,5
bimbos,60,6
bin,25,3
binary,69,6
bind,29,4
binder,52,6
binding,59,7
binds,48,5
binge,37,5
bingo,47,5
binoculars,114,10
bins,44,4
bio,26,3
biochemist,103,10
biochemistry,146,12
biographical,101,12
biographies,109,11
biography,101,9
biohazard,84,9
biological,85,10
biologically,122,12
biology,85,7
bionic,52,6
biopsy,86,6
bios,45,4
biotech,62,7
bipartisan,109,10
bipolar,73,7
birch,40,5
bird,33,4
birdcage,49,8
birdie,47,6
birdies,66,7
birds,52,5
birdseed,66,8
birth,57,5
birthday,87,8
birthdays,106,9
birthing,87,8
birthmark,100,9
birthplace,94,10
birthright,119,10
births,76,6
biscuit,83,7
biscuits,102,8
bishop,69,6
bishops,88,7
bison,59,5
bisque,73,6
bistro,83,6
bit,31,3
bitch,42,5
bitches,66,7
bitching,72,8
bitchy,67,6
bite,36,4
bites,55,5
biting,61,6
bits,50,4
bitsy,75,5
bitten,70,6
bitter,74,6
bitterness,131,10
bitty,76,5
biz,37,3
bizarre,79,7
blab,17,4
blabbermouth,119,12
blabbing,49,8
black,29,5
blackberry,97,10
blackbird,62,9
blackboard,69,10
blacked,38,7
blacking,59,8
blackjack,54,9
blackmail,64,9
blackmailed,73,11
blackmailer,87,11
blackmailing,94,12
blackness,86,9
blackout,85,8
blackouts,104,9
blacks,48,6
blacksmith,98,10
bladder,46,7
bladders,65,8
blade,24,5
blades,43,6
blah,23,4
blam,28,4
blame,33,5
blamed,37,6
blameless,88,9
blames,52,6
blaming,58,7
bland,33,5
blank,40,5
blanket,65,7
blankets,84,8
blankly,77,7
blanks,59,6
blaring,63,7
blarney,77,7
blasphemous,131,11
blasphemy,101,9
blast,54,5
blasted,63,7
blasters,96,8
blasting,84,8
blatant,70,7
blatantly,107,9
blather,66,7
blathering,96,10
blaze,46,5
blazer,64,6
blazers,83,7
blazes,65,6
blazing,71,7
bleach,31,6
bleached,40,8
bleachers,73,9
bleaching,61,9
bleak,31,5
bled,23,4
bleed,28,5
bleeder,51,7
bleeding,58,8
bleeds,47,6
bleep,40,5
blemish,68,7
blend,37,5
blended,46,7
blender,60,7
blending,67,8
blends,56,6
bless,57,5
blessed,66,7
blessing,87,8
blessings,106,9
blew,42,4
blight,58,6
blimey,66,6
blimp,52,5
blind,41,5
blinded,50,7
blinders,83,8
blindfold,78,9
blindfolded,87,11
blinding,71,8
blindly,78,7
blindness,98,9
blinds,60,6
blindsided,82,10
blink,48,5
blinked,57,7
blinking,78,8
blinks,67,6
blip,39,4
blips,58,5
bliss,61,5
blissful,100,8
blissfully,137,10
blisters,104,8
blithely,93,8
blithering,104,10
blitz,69,5
blizzard,98,8
bloated,59,7
blob,31,4
bloc,32,4
block,43,5
blockade,53,8
blockage,56,8
blockbusters,147,12
blocked,52,7
blockhead,61,9
blocking,73,8
blocks,62,6
bloke,45,5
blokes,64,6
blond,47,5
blonde,52,6
blondes,71,7
blonds,66,6
blood,48,5
blooded,57,7
bloodhound,110,10
bloodied,66,8
bloodless,103,9
bloodline,88,9
bloods,67,6
bloodshed,84,9
bloodshot,110,9
bloodstream,124,11
bloodsucker,125,11
bloodsucking,132,12
bloody,73,6
bloom,57,5
blooming,87,8
blooms,76,6
blossom,95,7
blossomed,104,9
blossoms,114,8
blot,49,4
blotchy,85,7
blotter,92,7
blotto,84,6
blouse,74,6
blow,52,4
blowed,61,6
blower,75,6
blowfish,94,8
blowhard,83,8
blowing,82,7
blowjob,79,7
blowjobs,98,8
blown,66,5
blowout,108,7
blows,71,5
blowtorch,116,9
blowup,89,6
blubber,62,7
blubbering,92,10
bludgeoned,89,10
blue,40,4
bluebells,90,9
blueberries,116,11
blueberry,108,9
bluepoint,114,9
blueprints,136,10
bluer,58,5
blues,59,5
bluest,79,6
bluff,47,5
bluffing,77,8
bluffs,66,6
blume,53,5
blunder,76,7
blundering,106,10
blunders,95,8
blunt,69,5
blur,53,4
blurb,55,5
blurred,80,7
blurry,96,6
blurt,73,5
blurted,82,7
blurting,103,8
blush,62,5
blushing,92,8
bluster,97,7
bo,17,2
boa,18,3
boar,36,4
board,40,5
boarded,49,7
boarder,63,7
boarding,70,8
boardinghouse,138,13
boardroom,101,9
boards,59,6
boardwalk,87,9
boast,57,5
boat,38,4
boathouse,106,9
boating,68,7
boatload,70,8
boatman,66,7
boats,57,5
bob,19,3
bobbin,44,6
bobbing,51,7
bobby,46,5
bobcat,43,6
bod,21,3
bodega,34,6
bodies,54,6
bodily,67,6
body,46,4
bodyguard,97,9
bodyguards,116,10
bogeyman,82,8
boggle,48,6
boggles,67,7
boggling,73,8
bogs,43,4
bogus,64,5
bohemian,67,8
boil,38,4
boiled,47,6
boiler,61,6
boilers,80,7
boiling,68,7
boils,57,5
bold,33,4
bolder,56,6
boldly,70,6
bollocks,89,8
bologna,66,7
bolster,91,7
bolt,49,4
bolted,58,6
bolts,68,5
bomb,32,4
bombarded,64,9
bombarding,85,10
bombed,41,6
bomber,55,6
bombers,74,7
bombing,62,7
bombings,81,8
bombs,51,5
bombshell,88,9
bonbon,62,6
bond,35,4
bondage,48,7
bonded,44,6
bonding,65,7
bonds,54,5
bondsman,82,8
bone,36,4
boned,40,5
bonehead,54,8
boneless,91,8
boner,54,5
boners,73,6
bones,55,5
bonfire,69,7
bong,38,4
bongo,53,5
bongos,72,6
boning,61,6
bonkers,84,7
bonnet,70,6
bonnie,59,6
bonus,71,5
bonuses,95,7
bony,56,4
boo,32,3
boob,34,4
boobies,67,7
boobs,53,5
booby,59,5
booger,62,6
boogey,69,6
boogeyman,97,9
boogie,53,6
book,43,4
bookcase,71,8
booked,52,6
bookends,85,8
booker,66,6
bookie,57,6
booking,73,7
bookish,79,7
bookkeeper,103,10
booklet,80,7
booklets,99,8
bookman,71,7
bookmark,86,8
books,62,5
bookshelf,93,9
bookshelves,133,11
bookstore,120,9
boom,45,4
boombox,86,7
boomer,68,6
boomerang,90,9
boon,46,4
boonies,79,7
boorish,86,7
boost,71,5
boosted,80,7
booster,94,7
boosters,113,8
boosts,90,6
boot,52,4
booted,61,6
booth,60,5
booths,79,6
booties,85,7
bootleg,76,7
boots,71,5
booty,77,5
booze,63,5
boozer,81,6
boozing,88,7
bop,33,3
bora,36,4
bordeaux,90,8
bordello,83,8
border,62,6
bordering,92,9
borderline,102,10
borders,81,7
bore,40,4
bored,44,5
boredom,72,7
boring,65,6
born,49,4
borrow,91,6
borrowed,100,8
borrowing,121,9
bosom,64,5
bosomy,89,6
boss,55,4
bossed,64,6
bosses,79,6
bossing,85,7
bossy,80,5
boston,85,6
bot,37,3
botanical,77,9
botany,77,6
botched,57,7
both,45,4
bother,68,6
bothered,77,8
bothering,98,9
bothers,87,7
bottle,74,6
bottled,78,7
bottles,93,7
bottling,99,8
bottom,85,6
bottomed,94,8
bottomless,140,10
bottoms,104,7
botulism,111,8
bought,73,6
boulder,77,7
boulevard,100,9
bounce,60,6
bounced,64,7
bouncer,78,7
bouncing,85,8
bouncy,80,6
bound,56,5
boundaries,108,10
boundary,100,8
bounds,75,6
bounty,97,6
bouquet,101,7
bouquets,120,8
bourbon,87,7
bourgeois,111,9
bourne,75,6
bout,58,4
boutique,110,8
boutiques,129,9
boutonniere,138,11
bouts,77,5
bow,40,3
bowed,49,5
bowel,57,5
bowels,76,6
bowers,82,6
bowery,88,6
bowing,70,6
bowl,52,4
bowled,61,6
bowler,75,6
bowline,80,7
bowling,82,7
bowls,71,5
bowman,68,6
bows,59,4
box,41,3
boxcar,63,6
boxed,50,5
boxer,64,5
boxers,83,6
boxes,65,5
boxing,71,6
boy,42,3
boycott,100,7
boyfriend,98,9
boyfriends,117,10
boyhood,84,7
boys,61,4
boysenberry,148,11
bozo,58,4
bozos,77,5
bra,21,3
brace,29,5
bracelet,66,8
bracelets,85,9
braces,48,6
bracing,54,7
bracken,54,7
bracket,60,7
brad,25,4
brag,28,4
braggart,74,8
bragged,44,7
bragging,65,8
brags,47,5
braid,34,5
braided,43,7
braiding,64,8
braille,59,7
brain,44,5
brained,53,7
brainiest,97,9
brains,63,6
brainstorm,129,10
brainstorming,159,13
brainwash,95,9
brainwashed,104,11
brainwashing,125,12
brake,37,5
brakes,56,6
bran,35,4
branch,46,6
branched,55,8
branches,70,8
branching,76,9
brand,39,5
brandies,72,8
brandy,64,6
bras,40,4
brash,48,5
brass,59,5
brassiere,96,9
brassieres,115,10
brat,41,4
brats,60,5
bratwurst,142,9
brava,44,5
bravado,63,7
brave,48,5
braved,52,6
bravely,85,7
braver,66,6
bravery,91,7
bravest,87,7
bravo,58,5
brawl,56,5
brays,65,5
brazen,66,6
brazil,68,6
breach,37,6
breached,46,8
bread,30,5
breadth,58,7
break,37,5
breakable,57,9
breakdown,93,9
breakdowns,112,10
breaker,60,7
breakfast,83,9
breaking,67,8
breakout,93,8
breaks,56,6
breakthrough,134,12
breakthroughs,153,13
breakup,74,7
breakups,93,8
breakwater,104,10
breast,65,6
breasted,74,8
breasts,84,7
breath,54,6
breathable,74,10
breathe,59,7
breathed,63,8
breather,77,8
breathes,78,8
breathing,84,9
breathless,109,10
breaths,73,7
breathtaking,116,12
bred,29,4
bree,30,4
breech,41,6
breed,34,5
breeding,64,8
breeds,53,6
breeze,61,6
breezing,86,8
breezy,81,6
bren,39,4
brent,59,5
brethren,90,8
brew,48,4
brewed,57,6
brewer,71,6
brewery,96,7
brewing,78,7
brews,67,5
briar,48,5
bribe,36,5
bribed,40,6
bribery,79,7
bribes,55,6
bribing,61,7
brick,43,5
bricked,52,7
bricks,62,6
bridal,46,6
bride,38,5
bridegroom,106,10
brides,57,6
bridesmaid,84,10
bridesmaids,103,11
bridge,45,6
bridges,64,7
brie,34,4
brief,40,5
briefcase,68,9
briefcases,87,10
briefed,49,7
briefing,70,8
briefings,89,9
briefly,77,7
briefs,59,6
brig,36,4
brigade,46,7
brigadier,73,9
bright,64,6
brighten,83,8
brighter,87,8
brightest,108,9
brightly,101,8
brill,53,5
brilliance,85,10
brilliant,97,9
brilliantly,134,11
brim,42,4
brin,43,4
bring,50,5
bringing,80,8
brings,69,6
brink,54,5
brioche,60,7
bris,48,4
brisket,84,7
briskly,96,7
bristol,95,7
brit,49,4
britches,84,8
britt,69,5
brittle,86,7
bro,35,3
broad,40,5
broadcast,83,9
broadcasting,113,12
broadcasts,102,10
broadening,89,10
broader,63,7
broads,59,6
broccoli,77,8
brochure,90,8
brochures,109,9
brock,49,5
broiled,65,7
broiler,79,7
broke,51,5
broken,65,6
brokenhearted,126,13
broker,69,6
brokerage,82,9
bronchial,82,9
bronco,67,6
bronze,80,6
bronzed,84,7
bronzing,105,8
brooch,61,6
brood,54,5
brooding,84,8
broody,79,6
brook,61,5
brooks,80,6
broom,63,5
brooms,82,6
broomstick,125,10
broomsticks,144,11
bros,54,4
broth,63,5
brothel,80,7
brother,86,7
brotherhood,128,11
brotherly,123,9
brothers,105,8
brought,91,7
brouhaha,74,8
brow,58,4
browbeat,86,8
browbeating,116,11
brown,72,5
brownie,86,7
brownies,105,8
browning,102,8
brownout,128,8
browns,91,6
brownstone,145,10
browse,82,6
browsing,107,8
brr,38,3
bruise,74,6
bruised,78,7
bruises,93,7
bruising,99,8
brumby,81,6
brunch,66,6
brunette,105,8
brunettes,124,9
brunt,75,5
brush,68,5
brushed,77,7
brushes,92,7
brushing,98,8
brutal,74,6
brutality,128,9
brutally,111,8
brute,66,5
bubbies,60,7
bubble,44,6
bubbles,63,7
bubbly,64,6
buck,37,4
buckaroo,86,8
bucket,62,6
buckets,81,7
buckeyes,91,8
buckle,54,6
buckled,58,7
buckling,79,8
bucko,52,5
bucks,56,5
buckshot,99,8
bud,27,3
buddies,64,7
budding,61,7
buddy,56,5
budge,39,5
budget,59,6
budgeted,68,8
budgets,78,7
budging,64,7
buds,46,4
buff,35,4
buffalo,63,7
buffer,58,6
buffet,60,6
buffoon,79,7
buffoons,98,8
buffs,54,5
buffy,60,5
bug,30,3
bugged,46,6
bugger,60,6
buggered,69,8
bugging,67,7
buggy,62,5
bugle,47,5
bugs,49,4
build,48,5
builder,71,7
building,78,8
buildings,97,9
builds,67,6
buildup,85,7
built,64,5
bulb,37,4
bulbous,92,7
bulbs,56,5
bulge,47,5
bulging,72,7
bulimic,69,7
bulk,46,4
bulky,71,5
bull,47,4
bulldog,73,7
bulldoze,97,8
bulldozers,134,10
bullet,72,6
bulletin,95,8
bulletins,114,9
bulletproof,142,11
bullets,91,7
bullheaded,74,10
bullied,65,7
bullies,80,7
bullion,85,7
bullpen,82,7
bulls,66,5
bullshit,103,8
bullshitting,153,12
bully,72,5
bum,36,3
bumble,55,6
bumbling,80,8
bummed,58,6
bummer,72,6
bummers,91,7
bumming,79,7
bump,52,4
bumped,61,6
bumper,75,6
bumping,82,7
bumpkins,105,8
bumps,71,5
bumpy,77,5
bums,55,4
bun,37,3
bunch,48,5
bunches,72,7
bundle,58,6
bundles,77,7
bungalow,95,8
bungalows,114,9
bungee,54,6
bungled,65,7
bunion,75,6
bunions,94,7
bunk,48,4
bunker,71,6
bunking,78,7
bunks,67,5
bunnies,84,7
bunny,76,5
buns,56,4
bunt,57,4
bunting,87,7
bura,42,4
burbs,62,5
burden,64,6
burdened,73,8
burdens,83,7
bureau,68,6
bureaucrat,110,10
bureaucrats,129,11
burgeoning,112,10
burger,71,6
burgers,90,7
burgess,91,7
burglar,79,7
burglaries,112,10
burglary,104,8
burgundy,112,8
burial,63,6
buried,59,6
buries,74,6
burke,57,5
burlap,70,6
burley,83,6
burly,78,5
burn,55,4
burned,64,6
burner,78,6
burning,85,7
burnout,111,7
burns,74,5
burnt,75,5
burp,57,4
burping,87,7
burrito,103,7
burritos,122,8
burro,74,5
burrows,116,7
burst,80,5
bursting,110,8
burton,90,6
bury,66,4
burying,96,7
bus,42,3
busboy,84,6
busboys,103,7
buses,66,5
bush,50,4
bushel,67,6
bushes,74,6
busier,74,6
busiest,95,7
business,108,8
businesses,132,10
businessman,136,11
businessmen,140,11
businesswoman,174,13
businesswomen,178,13
busload,74,7
bussing,91,7
bust,62,4
busted,71,6
buster,85,6
bustier,94,7
busting,92,7
bustle,79,6
bustling,104,8
busts,81,5
busty,87,5
busy,67,4
busybody,113,8
but,43,3
butch,54,5
butcher,77,7
butchered,86,9
butchers,96,8
butler,78,6
butlers,97,7
buts,62,4
butt,63,4
butted,72,6
butter,86,6
butterball,113,10
buttercup,126,9
butterflies,137,11
butterfly,129,9
buttering,116,9
butters,105,7
butterscotch,154,12
buttery,111,7
butting,93,7
buttocks,111,8
button,92,6
buttoned,101,8
buttoning,122,9
buttons,111,7
butts,82,5
buy,48,3
buyer,71,5
buyers,90,6
buying,78,6
buyout,104,6
buys,67,4
buzz,75,4
buzzard,98,7
buzzards,117,8
buzzed,84,6
buzzer,98,6
buzzes,99,6
buzzing,105,7
bwana,41,5
by,27,2
bye,32,3
byes,51,4
bygones,87,7
bylaws,82,6
byline,67,6
bypass,82,6
byproduct,124,9
bystander,108,9
bystanders,127,10
cab,6,3
caballero,69,9
cabaret,50,7
cabbage,21,7
cabdriver,82,9
cabernet,68,8
cabin,29,5
cabinet,54,7
cabinets,73,8
cabins,48,6
cable,23,5
cables,42,6
caboose,60,7
cabs,25,4
cacciatore,78,10
cache,20,5
cachet,40,6
cackle,35,6
cackling,60,8
cacophony,100,9
cactus,67,6
cad,8,3
cadavers,73,8
caddie,26,6
caddy,37,5
cadet,33,5
cadmium,64,7
caesar,47,6
cafe,15,4
cafeteria,68,9
caff,16,4
caffeinated,74,11
caffeine,49,8
cage,16,4
caged,20,5
cages,35,5
cagey,41,5
cahoots,81,7
cain,27,4
cake,20,4
cakes,39,5
cakewalk,67,8
calamitous,114,10
calamity,84,8
calcium,62,7
calculate,78,9
calculated,82,10
calculating,103,11
calculation,111,11
calculations,130,12
calculator,106,10
calculators,125,11
calculus,92,8
calendar,58,8
calendars,77,9
calender,62,8
calf,22,4
caliber,50,7
calibre,50,7
calico,43,6
call,28,4
called,37,6
caller,51,6
callers,70,7
calling,58,7
callous,83,7
calls,47,5
calm,29,4
calmed,38,6
calmer,52,6
calming,59,7
calmly,66,6
calms,48,5
calorie,63,7
calories,82,8
calves,62,6
calzone,76,7
calzones,95,8
cam,17,3
camcorder,80,9
came,22,4
camel,34,5
camels,53,6
camera,41,6
cameraman,69,9
cameras,60,7
camp,33,4
campaign,64,8
campaigned,73,10
campaigning,94,11
campaigns,83,9
camped,42,6
camper,56,6
campers,75,7
campfire,71,8
camping,63,7
campos,67,6
camps,52,5
campus,73,6
campuses,97,8
cams,36,4
camshaft,71,8
can,18,3
canal,31,5
canals,50,6
canape,40,6
canaries,70,8
canary,62,6
canasta,59,7
cancel,38,6
canceled,47,8
canceling,68,9
cancellation,109,12
cancellations,128,13
cancelled,59,9
cancels,57,7
cancer,44,6
cancers,63,7
candid,35,6
candidacy,64,9
candidate,61,9
candidates,80,10
candies,55,7
candle,39,6
candlelight,95,11
candlelit,80,9
candles,58,7
candlestick,101,11
candlesticks,120,12
candor,55,6
candy,47,5
cane,23,4
canine,46,6
canines,65,7
canisters,108,9
cannabis,63,8
canned,41,6
cannery,80,7
cannibal,56,8
cannibals,75,9
cannoli,68,7
cannon,61,6
cannonball,88,10
cannons,80,7
cannot,67,6
canoe,38,5
canoes,57,6
canopy,74,6
cans,37,4
cant,38,4
canteen,62,7
canter,61,6
canton,67,6
canvas,60,6
canvass,79,7
canyon,72,6
canyons,91,7
cap,20,3
capabilities,106,12
capable,40,7
capacity,78,8
cape,25,4
caper,43,5
capital,62,7
capitalism,103,10
capitalist,110,10
capitalists,129,11
capitalize,102,10
capitals,81,8
capitol,76,7
capo,35,4
capote,60,6
capper,59,6
capping,66,7
cappuccino,101,10
caprice,55,7
caps,39,4
capsize,79,7
capsized,83,8
capsule,77,7
capsules,96,8
captain,64,7
captains,83,8
captioning,108,10
captivated,101,10
captivating,122,11
captive,76,7
captives,95,8
captivity,125,9
capture,84,7
captured,88,8
capturing,109,9
car,22,3
caramba,39,7
caramel,53,7
carat,43,5
carats,62,6
carb,24,4
carbo,39,5
carbohydrates,139,13
carbon,53,6
carbs,43,5
carbuncle,79,9
carburetor,121,10
carcass,64,7
carcinogens,108,11
card,26,4
cardboard,66,9
cardiac,39,7
cardigan,57,8
cardinal,62,8
cardinals,81,9
cardiogram,89,10
cardiologist,132,12
cardiology,109,10
cardiovascular,147,14
cards,45,5
care,27,4
cared,31,5
career,50,6
careers,69,7
carefree,61,8
careful,66,7
carefully,103,9
caregiver,88,9
careless,82,8
carelessness,139,12
cares,46,5
caress,65,6
caretaker,82,9
cargo,44,5
caribou,69,7
caring,52,6
caritas,71,7
carjacking,77,10
carl,34,4
carlin,57,6
carmen,54,6
carmine,63,7
carney,66,6
carnie,50,6
carnival,80,8
carnivore,105,9
carnivorous,155,11
carol,49,5
carolers,91,8
caroling,79,8
carolling,91,9
carotid,70,7
carousel,94,8
carp,38,4
carpenter,100,9
carpentry,120,9
carpet,63,6
carpeting,93,9
carpool,80,7
carr,40,4
carriage,62,8
carriages,81,9
carried,58,7
carrier,72,7
carriers,91,8
carries,73,7
carrot,75,6
carrots,94,7
carry,65,5
carrying,95,8
cars,41,4
cart,42,4
carted,51,6
cartel,59,6
cartels,78,7
carter,65,6
cartilage,76,9
carting,72,7
cartographers,149,13
carton,71,6
cartons,90,7
cartoon,86,7
cartoonist,134,10
cartoons,105,8
cartouche,94,9
cartridge,85,9
carts,61,5
carve,49,5
carved,53,6
carvel,61,6
carver,67,6
carvers,86,7
carving,74,7
carvings,93,8
carwash,73,7
casa,24,4
casbah,34,6
cascade,36,7
case,28,4
cased,32,5
caseload,60,8
cases,47,5
cash,31,4
cashed,40,6
cashews,78,7
cashier,63,7
cashing,61,7
cashmere,72,8
casing,53,6
casings,72,7
casino,61,6
casinos,80,7
casitas,72,7
casket,59,6
caskets,78,7
casserole,97,9
cassette,92,8
cassettes,111,9
cast,43,4
caste,48,5
casting,73,7
castle,60,6
castles,79,7
castor,76,6
castrated,91,9
casts,62,5
casual,57,6
casually,94,8
casualties,110,10
casualty,102,8
cat,24,3
cataclysmic,109,11
catalog,59,7
cataloging,89,10
catalogue,85,9
catalyst,101,8
catapult,94,8
cataracts,86,9
catastrophe,126,11
catastrophic,133,12
catatonic,86,9
catch,35,5
catcher,58,7
catchers,77,8
catches,59,7
catching,65,8
catchy,60,6
categorically,131,13
categories,102,10
