Word,Value,Char Count
additivity,123,10
additory,96,8
addle,26,5
addled,30,6
addlepated,72,10
addles,45,6
addling,51,7
address,70,7
addressabilities,156,16
addressability,148,14
addressable,90,11
addressed,79,9
addressee,80,9
addressees,99,10
addresser,93,9
addressers,112,10
addresses,94,9
addressing,100,10
addrest,71,7
adds,28,4
adduce,38,6
adduced,42,7
adducent,72,8
adducer,56,7
adducers,75,8
adduces,57,7
adducing,63,8
adduct,53,6
adducted,62,8
adducting,83,9
adduction,91,9
adductions,110,10
adductive,89,9
adductor,86,8
adductors,105,9
adducts,72,7
adeem,28,5
adeemed,37,7
adeeming,58,8
adeems,47,6
adenine,52,7
adenines,71,8
adenitis,81,8
adenitises,105,10
adenocarcinoma,116,14
adenocarcinomas,135,15
adenocarcinomata,137,16
adenocarcinomatous,191,18
adenohypophyseal,189,16
adenohypophyses,195,15
adenohypophysial,193,16
adenohypophysis,199,15
adenoid,52,7
adenoidal,65,9
adenoids,71,8
adenoma,53,7
adenomas,72,8
adenomata,74,9
adenomatous,128,11
adenoses,82,8
adenosine,86,9
adenosines,105,10
adenosis,86,8
adenoviral,101,10
adenovirus,128,10
adenoviruses,152,12
adenyl,61,6
adenyls,80,7
adept,46,5
adepter,69,7
adeptest,90,8
adeptly,83,7
adeptness,103,9
adeptnesses,127,11
adepts,65,6
adequacies,85,10
adequacy,77,8
adequate,74,8
adequately,111,10
adequateness,131,12
adequatenesses,155,14
adhere,41,6
adhered,45,7
adherence,63,9
adherences,82,10
adherend,59,8
adherends,78,9
adherent,75,8
adherently,112,10
adherents,94,9
adherer,59,7
adherers,78,8
adheres,60,7
adhering,66,8
adhesion,75,8
adhesional,88,10
adhesions,94,9
adhesive,73,8
adhesively,110,10
adhesiveness,130,12
adhesivenesses,154,14
adhesives,92,9
adhibit,53,7
adhibited,62,9
adhibiting,83,10
adhibits,72,8
adiabatic,50,9
adiabatically,100,13
adieu,40,5
adieus,59,6
adieux,64,6
adios,48,5
adipic,42,6
adipocyte,98,9
adipocytes,117,10
adipose,69,7
adiposes,88,8
adiposis,92,8
adiposities,126,11
adiposity,118,9
adipous,85,7
adit,34,4
adits,53,5
adjacencies,74,11
adjacency,66,9
adjacent,58,8
adjacently,95,10
adjectival,87,10
adjectivally,124,12
adjective,79,9
adjectively,116,11
adjectives,98,10
adjoin,53,6
adjoined,62,8
adjoining,83,9
adjoins,72,7
adjoint,73,7
adjoints,92,8
adjourn,83,7
adjourned,92,9
adjourning,113,10
adjournment,135,11
adjournments,154,12
adjourns,102,8
adjudge,52,7
adjudged,56,8
adjudges,71,8
adjudging,77,9
adjudicate,78,10
adjudicated,82,11
adjudicates,97,11
adjudicating,103,12
adjudication,111,12
adjudications,130,13
adjudicative,109,12
adjudicator,106,11
adjudicators,125,12
adjudicatory,131,12
adjunct,73,7
adjunction,111,10
adjunctions,130,11
adjunctive,109,10
adjunctly,110,9
adjuncts,92,8
adjuration,113,10
adjurations,132,11
adjuratory,133,10
adjure,59,6
adjured,63,7
adjurer,77,7
adjurers,96,8
adjures,78,7
adjuring,84,8
adjuror,87,7
adjurors,106,8
adjust,75,6
adjustabilities,161,15
adjustability,153,13
adjustable,95,10
adjusted,84,8
adjuster,98,8
adjusters,117,9
adjusting,105,9
adjustive,111,9
adjustment,127,10
adjustmental,140,12
adjustments,146,11
adjustor,108,8
adjustors,127,9
adjusts,94,7
adjutancies,107,11
adjutancy,99,9
adjutant,91,8
adjutants,110,9
adjuvant,93,8
adjuvants,112,9
adman,33,5
admass,57,6
admeasure,87,9
admeasured,91,10
admeasurement,139,13
admeasurements,158,14
admeasures,106,10
admeasuring,112,11
admen,37,5
administer,112,10
administered,121,12
administering,142,13
administers,131,11
administrable,127,13
administrant,142,12
administrants,161,13
administrate,133,12
administrated,137,13
administrates,152,13
administrating,158,14
administration,166,14
administrations,185,15
administrative,164,14
administratively,201,16
administrator,161,13
administrators,180,14
administratrices,182,16
administratrix,179,14
admirabilities,131,14
admirability,123,12
admirable,65,9
admirableness,122,13
admirablenesses,146,15
admirably,85,9
admiral,58,7
admirals,77,8
admiralties,111,11
admiralty,103,9
admiration,104,10
admirations,123,11
admire,50,6
admired,54,7
admirer,68,7
admirers,87,8
admires,69,7
admiring,75,8
admiringly,112,10
admissibilities,159,15
admissibility,151,13
admissible,93,10
admission,103,9
admissions,122,10
admissive,101,9
admit,47,5
admits,66,6
admittance,90,10
admittances,109,11
admitted,76,8
admittedly,113,10
admitter,90,8
admitters,109,9
admitting,97,9
admix,51,5
admixed,60,7
admixes,75,7
admixing,81,8
admixt,71,6
admixture,115,9
admixtures,134,10
admonish,83,8
admonished,92,10
admonisher,106,10
admonishers,125,11
admonishes,107,10
admonishing,113,11
admonishingly,150,13
admonishment,135,12
admonishments,154,13
admonition,114,10
admonitions,133,11
admonitorily,155,12
admonitory,134,10
adnate,45,6
adnation,78,8
adnations,97,9
adnexa,49,6
adnexal,61,7
adnoun,69,6
adnouns,88,7
ado,20,3
adobe,27,5
adobelike,64,9
adobes,46,6
adobo,37,5
adobos,56,6
adolescence,86,11
adolescences,105,12
adolescent,98,10
adolescently,135,12
adolescents,117,11
adonis,62,6
adonises,86,8
adopt,56,5
adoptabilities,142,14
adoptability,134,12
adoptable,76,9
adopted,65,7
adoptee,66,7
adoptees,85,8
adopter,79,7
adopters,98,8
adoptianism,121,11
adoptianisms,140,12
adopting,86,8
adoption,94,8
adoptionism,135,11
adoptionisms,154,12
adoptionist,142,11
adoptionists,161,12
adoptions,113,9
adoptive,92,8
adoptively,129,10
adopts,75,6
adorabilities,124,13
adorability,116,11
adorable,58,8
adorableness,115,12
adorablenesses,139,14
adorably,78,8
adoration,97,9
adorations,116,10
adore,43,5
adored,47,6
adorer,61,6
adorers,80,7
adores,62,6
adoring,68,7
adoringly,105,9
adorn,52,5
adorned,61,7
adorner,75,7
adorners,94,8
adorning,82,8
adornment,104,9
adornments,123,10
adorns,71,6
ados,39,4
adown,57,5
adoze,51,5
adrenal,55,7
adrenalectomies,144,15
adrenalectomized,155,16
adrenalectomy,136,13
adrenaline,83,10
adrenalines,102,11
adrenals,74,8
adrenergic,84,10
adrenergically,134,14
adrenochrome,119,12
adrenochromes,138,13
adrenocortical,138,14
adrenocorticosteroid,230,20
adrenocorticosteroids,249,21
adrenocorticotrophic,229,20
adrenocorticotrophin,240,20
adrenocorticotrophins,259,21
adrenocorticotropic,221,19
adrenocorticotropin,232,19
adrenocorticotropins,251,20
adrift,58,6
adroit,67,6
adroiter,90,8
adroitest,111,9
adroitly,104,8
adroitness,124,10
adroitnesses,148,12
ads,24,3
adscititious,149,12
adscript,90,8
adscripts,109,9
adsorb,59,6
adsorbable,79,10
adsorbate,85,9
adsorbates,104,10
adsorbed,68,8
adsorbent,98,9
adsorbents,117,10
adsorber,82,8
adsorbers,101,9
adsorbing,89,9
adsorbs,78,7
adsorption,131,10
adsorptions,150,11
adsorptive,129,10
adularia,67,8
adularias,86,9
adulate,64,7
adulated,68,8
adulates,83,8
adulating,89,9
adulation,97,9
adulations,116,10
adulator,92,8
adulators,111,9
adulatory,117,9
adult,58,5
adulterant,116,10
adulterants,135,11
adulterate,107,10
adulterated,111,11
adulterates,126,11
adulterating,132,12
adulteration,140,12
adulterations,159,13
adulterator,135,11
adulterators,154,12
adulterer,104,9
adulterers,123,10
adulteress,124,10
adulteresses,148,12
adulteries,114,10
adulterine,109,10
adulterous,136,10
adulterously,173,12
adultery,106,8
adulthood,100,9
adulthoods,119,10
adultlike,95,9
adultly,95,7
adultness,115,9
adultnesses,139,11
adults,77,6
adumbral,72,8
adumbrate,85,9
adumbrated,89,10
adumbrates,104,10
adumbrating,110,11
adumbration,118,11
adumbrations,137,12
adumbrative,116,11
adumbratively,153,13
adunc,43,5
aduncate,69,8
aduncous,98,8
adust,65,5
advance,50,7
advanced,54,8
advancement,102,11
advancements,121,12
advancer,68,8
advancers,87,9
advances,69,8
advancing,75,9
advantage,75,9
advantaged,79,10
advantageous,130,12
advantageously,167,14
advantageousness,187,16
advantageousnesses,211,18
advantages,94,10
advantaging,100,11
advect,55,6
advected,64,8
advecting,85,9
advection,93,9
advections,112,10
advective,91,9
advects,74,7
advent,66,6
adventitia,105,10
adventitial,117,11
adventitias,124,11
adventitious,159,12
adventitiously,196,14
adventive,102,9
adventives,121,10
advents,85,7
adventure,110,9
adventured,114,10
adventurer,128,10
adventurers,147,11
adventures,129,10
adventuresome,162,13
adventuresomeness,219,17
adventuresomenesses,243,19
adventuress,148,11
adventuresses,172,13
adventuring,135,11
adventurism,146,11
adventurisms,165,12
adventurist,153,11
adventuristic,165,13
adventurists,172,12
adventurous,160,11
adventurously,197,13
adventurousness,217,15
adventurousnesses,241,17
adverb,52,6
adverbial,74,9
adverbially,111,11
adverbials,93,10
adverbs,71,7
adversarial,110,11
adversaries,121,11
adversariness,154,13
adversarinesses,178,15
adversary,113,9
adversative,126,11
adversatively,163,13
adversatives,145,12
adverse,74,7
adversely,111,9
adverseness,131,11
adversenesses,155,13
adversities,131,11
adversity,123,9
advert,70,6
adverted,79,8
advertence,97,10
advertences,116,11
advertencies,125,12
advertency,117,10
advertent,109,9
advertently,146,11
adverting,100,9
advertise,103,9
advertised,107,10
advertisement,155,13
advertisements,174,14
advertiser,121,10
advertisers,140,11
advertises,122,10
advertising,128,11
advertisings,147,12
advertize,110,9
advertized,114,10
advertizement,162,13
advertizements,181,14
advertizes,129,10
advertizing,135,11
advertorial,125,11
advertorials,144,12
adverts,89,7
advice,44,6
advices,63,7
advisabilities,141,14
advisability,133,12
advisable,75,9
advisableness,132,13
advisablenesses,156,15
advisably,95,9
advise,60,6
advised,64,7
advisedly,101,9
advisee,65,7
advisees,84,8
advisement,112,10
advisements,131,11
adviser,78,7
advisers,97,8
advises,79,7
advising,85,8
advisor,88,7
advisories,121,10
advisors,107,8
advisory,113,8
advocacies,82,10
advocacy,74,8
advocate,71,8
advocated,75,9
advocates,90,9
advocating,96,10
advocation,104,10
advocations,123,11
advocative,102,10
advocator,99,9
advocators,118,10
advowson,113,8
advowsons,132,9
adynamia,68,8
adynamias,87,9
adynamic,70,8
adyta,51,5
adytum,84,6
adz,31,3
adze,36,4
adzes,55,5
adzuki,72,6
adzukis,91,7
ae,6,2
aecia,19,5
aecial,31,6
aecidia,32,7
aecidial,44,8
aecidium,65,8
aeciospore,106,10
aeciospores,125,11
aecium,52,6
aedes,34,5
aedile,36,6
aediles,55,7
aedine,38,6
aegis,41,5
aegises,65,7
aeneous,80,7
aeneus,65,6
aeolian,57,7
aeon,35,4
aeonian,59,7
aeonic,47,6
aeons,54,5
aepyornis,122,9
aepyornises,146,11
aequorin,100,8
aequorins,119,9
aerate,50,6
aerated,54,7
aerates,69,7
aerating,75,8
aeration,83,8
aerations,102,9
aerator,78,7
aerators,97,8
aerenchyma,93,10
aerenchymas,112,11
aerenchymata,114,12
aerial,46,6
aerialist,94,9
aerialists,113,10
aerially,83,8
aerials,65,7
aerie,38,5
aeried,42,6
aerier,56,6
aeries,57,6
aeriest,77,7
aerified,57,8
aerifies,72,8
aeriform,85,8
aerify,64,6
aerifying,94,9
aerily,70,6
aero,39,4
aerobatic,74,9
aerobatics,93,10
aerobe,46,6
aerobes,65,7
aerobia,51,7
aerobic,53,7
aerobically,103,11
aerobics,72,8
aerobiological,124,14
aerobiologies,132,13
aerobiology,124,11
aerobioses,108,10
aerobiosis,112,10
aerobium,84,8
aerobrake,76,9
aerobraked,80,10
aerobrakes,95,10
aerobraking,101,11
aerodrome,94,9
aerodromes,113,10
aeroduct,87,8
aeroducts,106,9
aerodynamic,108,11
aerodynamical,121,13
aerodynamically,158,15
aerodynamicist,156,14
aerodynamicists,175,15
aerodynamics,127,12
aerodyne,87,8
aerodynes,106,9
aeroelastic,108,11
aeroelasticities,170,16
aeroelasticity,162,14
aeroembolism,127,12
aeroembolisms,146,13
aerofoil,81,8
aerofoils,100,9
aerogel,63,7
aerogels,82,8
aerogram,78,8
aerogramme,96,10
aerogrammes,115,11
aerograms,97,9
aerolite,85,8
aerolites,104,9
aerolith,88,8
aeroliths,107,9
aerologies,106,10
aerology,98,8
aeromagnetic,111,12
aeromechanics,114,13
aeromedical,86,11
aeromedicine,101,12
aeromedicines,120,13
aerometer,100,9
aerometers,119,10
aeronaut,95,8
aeronautic,107,10
aeronautical,120,12
aeronautically,157,14
aeronautics,126,11
aeronauts,114,9
aeronomer,104,9
aeronomers,123,10
aeronomic,93,9
aeronomical,106,11
aeronomies,114,10
aeronomist,129,10
aeronomists,148,11
aeronomy,106,8
aeroplane,87,9
aeroplanes,106,10
aerosat,79,7
aerosats,98,8
aerosol,85,7
aerosolization,179,14
aerosolizations,198,15
aerosolize,125,10
aerosolized,129,11
aerosolizes,144,11
aerosolizing,150,12
aerosols,104,8
aerospace,83,9
aerospaces,102,10
aerostat,99,8
aerostatics,130,11
aerostats,118,9
aerothermodynamic,187,17
aerothermodynamics,206,18
aerugo,67,6
aerugos,86,7
aery,49,4
aesthete,83,8
aesthetes,102,9
aesthetic,90,9
aesthetical,103,11
aesthetically,140,13
aesthetician,114,12
aestheticians,133,13
aestheticism,131,12
aestheticisms,150,13
aestheticize,130,12
aestheticized,134,13
aestheticizes,149,13
aestheticizing,155,14
aesthetics,109,10
aestival,89,8
aestivate,102,9
aestivated,106,10
aestivates,121,10
aestivating,127,11
aestivation,135,11
aestivations,154,12
aether,57,6
aetheric,69,8
aethers,76,7
aetiologies,117,11
aetiology,109,9
afar,26,4
afars,45,5
afeard,35,6
afeared,40,7
afebrile,58,8
aff,13,3
affabilities,99,12
affability,91,10
affable,33,7
affably,53,7
affair,41,6
affaire,46,7
affaires,65,8
affairs,60,7
affect,41,6
affectabilities,127,15
affectability,119,13
affectable,61,10
affectation,100,11
affectations,119,12
affected,50,8
affectedly,87,10
affectedness,107,12
affectednesses,131,14
affecter,64,8
affecters,83,9
affecting,71,9
affectingly,108,11
affection,79,9
affectional,92,11
affectionally,129,13
affectionate,105,12
affectionately,142,14
affectioned,88,11
affectionless,134,13
affections,98,10
affective,77,9
affectively,114,11
affectivities,134,13
affectivity,126,11
affectless,96,10
affectlessness,153,14
affectlessnesses,177,16
affects,60,7
affenpinscher,124,13
affenpinschers,143,14
afferent,75,8
afferently,112,10
afferents,94,9
affiance,45,8
affianced,49,9
affiances,64,9
affiancing,70,10
affiant,57,7
affiants,76,8
affiche,38,7
affiches,57,8
afficionado,83,11
afficionados,102,12
affidavit,78,9
affidavits,97,10
affiliate,69,9
affiliated,73,10
affiliates,88,10
affiliating,94,11
affiliation,102,11
affiliations,121,12
affinal,49,7
affine,41,6
affined,45,7
affinely,78,8
affines,60,7
affinities,98,10
affinity,90,8
affirm,53,6
affirmable,73,10
affirmance,76,10
affirmances,95,11
affirmation,112,11
affirmations,131,12
affirmative,110,11
affirmatively,147,13
affirmatives,129,12
affirmed,62,8
affirmer,76,8
affirmers,95,9
affirming,83,9
affirms,72,7
affix,46,5
affixable,66,9
affixal,59,7
affixation,105,10
affixations,124,11
affixed,55,7
affixer,69,7
affixers,88,8
affixes,70,7
affixial,68,8
affixing,76,8
affixment,98,9
affixments,117,10
afflatus,86,8
afflatuses,110,10
afflict,57,7
afflicted,66,9
afflicting,87,10
affliction,95,10
afflictions,114,11
afflictive,93,10
afflictively,130,12
afflicts,76,8
affluence,73,9
affluences,92,10
affluencies,101,11
affluency,93,9
affluent,85,8
affluently,122,10
affluents,104,9
afflux,70,6
affluxes,94,8
afford,50,6
affordabilities,136,15
affordability,128,13
affordable,70,10
affordably,90,10
afforded,59,8
affording,80,9
affords,69,7
afforest,90,8
afforestation,149,13
afforestations,168,14
afforested,99,10
afforesting,120,11
afforests,109,9
affray,57,6
affrayed,66,8
affrayer,80,8
affrayers,99,9
affraying,87,9
affrays,76,7
affricate,69,9
affricates,88,10
affricative,100,11
affricatives,119,12
affright,75,8
affrighted,84,10
affrighting,105,11
affrights,94,9
affront,80,7
affronted,89,9
affronting,110,10
affronts,99,8
affusion,91,8
affusions,110,9
afghan,37,6
afghani,46,7
afghanis,65,8
afghans,56,7
aficionada,63,10
aficionadas,82,11
aficionado,77,10
aficionados,96,11
afield,37,6
afire,39,5
aflame,38,6
aflatoxin,102,9
aflatoxins,121,10
afloat,55,6
aflutter,103,8
afoot,57,5
afore,45,5
aforementioned,144,14
aforesaid,78,9
aforethought,144,12
afoul,55,5
afraid,39,6
afreet,55,6
afreets,74,7
afresh,57,6
afrit,54,5
afrits,73,6
aft,27,3
after,50,5
afterbirth,107,10
afterbirths,126,11
afterburner,128,11
afterburners,147,12
aftercare,77,9
aftercares,96,10
afterclap,82,9
afterclaps,101,10
afterdeck,73,9
afterdecks,92,10
aftereffect,95,11
aftereffects,114,12
afterglow,107,9
afterglows,126,10
afterimage,85,10
afterimages,104,11
afterlife,82,9
afterlives,117,10
aftermarket,118,11
aftermarkets,137,12
aftermath,92,9
aftermaths,111,10
aftermost,117,9
afternoon,108,9
afternoons,127,10
afterpiece,88,10
afterpieces,107,11
afters,69,6
aftershave,105,10
aftershaves,124,11
aftershock,106,10
aftershocks,125,11
aftertaste,115,10
aftertastes,134,11
aftertax,95,8
afterthought,149,12
afterthoughts,168,13
aftertime,97,9
aftertimes,116,10
afterward,96,9
afterwards,115,10
afterword,110,9
afterwords,129,10
afterworld,122,10
afterworlds,141,11
aftmost,94,7
aftosa,62,6
aftosas,81,7
ag,8,2
aga,9,3
again,32,5
against,71,7
agalloch,59,8
agallochs,78,9
agalwood,78,8
agalwoods,97,9
agama,23,5
agamas,42,6
agamete,52,7
agametes,71,8
agamic,34,6
agammaglobulinemia,156,18
agammaglobulinemias,175,19
agammaglobulinemic,158,18
agamospermies,141,13
agamospermy,133,11
agamous,77,7
agapae,31,6
agapai,35,6
agapanthus,108,10
agapanthuses,132,12
agape,30,5
agapeic,42,7
agar,27,4
agaric,39,6
agarics,58,7
agarose,66,7
agaroses,85,8
agars,46,5
agas,28,4
agate,34,5
agates,53,6
agatize,69,7
agatized,73,8
agatizes,88,8
agatizing,94,9
agatoid,57,7
agave,36,5
agaves,55,6
agaze,40,5
age,13,3
aged,17,4
agedly,54,6
agedness,74,8
agednesses,98,10
agee,18,4
ageing,43,6
ageings,62,7
ageism,54,6
ageisms,73,7
ageist,61,6
ageists,80,7
ageless,68,7
agelessly,105,9
agelessness,125,11
agelessnesses,149,13
agelong,61,7
agencies,63,8
agency,55,6
agenda,32,6
agendaless,87,10
agendas,51,7
agendum,65,7
agendums,84,8
agene,32,5
agenes,51,6
ageneses,75,8
agenesia,61,8
agenesias,80,9
agenesis,79,8
agenetic,64,8
agenize,67,7
agenized,71,8
agenizes,86,8
agenizing,92,9
agent,47,5
agential,69,8
agenting,77,8
agentings,96,9
agentive,83,8
agentives,102,9
agentries,98,9
agentry,90,7
agents,66,6
ager,31,4
ageratum,86,8
ageratums,105,9
agers,50,5
ages,32,4
aggadic,32,7
agger,38,5
aggers,57,6
aggie,29,5
aggies,48,6
aggiornamento,139,13
aggiornamentos,158,14
agglomerate,104,11
agglomerated,108,12
agglomerates,123,12
agglomerating,129,13
agglomeration,137,13
agglomerations,156,14
agglomerative,135,13
agglutinabilities,177,17
agglutinability,169,15
agglutinable,111,12
agglutinate,117,11
agglutinated,121,12
agglutinates,136,12
agglutinating,142,13
agglutination,150,13
agglutinations,169,14
agglutinative,148,13
agglutinin,114,10
agglutinins,133,11
agglutinogen,132,12
agglutinogenic,144,14
agglutinogens,151,13
aggradation,97,11
aggradations,116,12
aggrade,43,7
aggraded,47,8
aggrades,62,8
aggrading,68,9
aggrandise,85,10
aggrandised,89,11
aggrandises,104,11
aggrandising,110,12
aggrandize,92,10
aggrandized,96,11
aggrandizement,144,14
aggrandizements,163,15
aggrandizer,110,11
aggrandizers,129,12
aggrandizes,111,11
aggrandizing,117,12
aggravate,82,9
aggravated,86,10
aggravates,101,10
aggravating,107,11
aggravation,115,11
aggravations,134,12
aggregate,71,9
aggregated,75,10
aggregately,108,11
aggregateness,128,13
aggregatenesses,152,15
aggregates,90,10
aggregating,96,11
aggregation,104,11
aggregational,117,13
aggregations,123,12
aggregative,102,11
aggregatively,139,13
aggress,76,7
aggressed,85,9
aggresses,100,9
aggressing,106,10
aggression,114,10
aggressions,133,11
aggressive,112,10
aggressively,149,12
aggressiveness,169,14
aggressivenesses,193,16
aggressivities,169,14
aggressivity,161,12
aggressor,109,9
aggressors,128,10
aggrieve,74,8
aggrieved,78,9
aggrievedly,115,11
aggrievement,126,12
aggrievements,145,13
aggrieves,93,9
aggrieving,99,10
aggro,48,5
aggros,67,6
agha,17,4
aghas,36,5
aghast,56,6
agile,34,5
agilely,71,7
agilities,91,9
agility,83,7
agin,31,4
aging,38,5
agings,57,6
aginner,68,7
aginners,87,8
agio,32,4
agios,51,5
agiotage,65,8
agiotages,84,9
agism,49,5
agisms,68,6
agist,56,5
agisted,65,7
agisting,86,8
agists,75,6
agitable,57,8
agitate,63,7
agitated,67,8
agitatedly,104,10
agitates,82,8
agitating,88,9
agitation,96,9
agitational,109,11
